34: [210091776.00, 210092272.00, 210091808.00, 210092192.00, 210092080.00, 210092080.00, 210091856.00, 210092192.00, 210091904.00, 210092080.00, 210091872.00, 210091936.00, 210092192.00, 210091840.00, 210092112.00, 210091968.00]
35: [209815248.00, 209814976.00, 209815248.00, 209815184.00, 209815520.00, 209815328.00, 209814960.00, 209815696.00, 209815216.00, 209815184.00, 209815088.00, 209815152.00, 209814912.00, 209815248.00, 209815296.00, 209815728.00]
36: [209530176.00, 209530288.00, 209530160.00, 209530528.00, 209530352.00, 209530528.00, 209530576.00, 209530416.00, 209530496.00, 209530416.00, 209530416.00, 209530320.00, 209530416.00, 209530672.00, 209530768.00, 209530608.00]
37: [209237712.00, 209237968.00, 209237664.00, 209238112.00, 209238048.00, 209237520.00, 209237856.00, 209237712.00, 209237968.00, 209237584.00, 209237808.00, 209238112.00, 209237856.00, 209238016.00, 209237824.00, 209238112.00]
38: [208937408.00, 208937232.00, 208937376.00, 208937344.00, 208937152.00, 208937232.00, 208937424.00, 208937408.00, 208937520.00, 208937296.00, 208937024.00, 208937504.00, 208937360.00, 208937520.00, 208936976.00, 208937632.00]
39: [208629104.00, 208628960.00, 208629056.00, 208628832.00, 208628960.00, 208628848.00, 208628720.00, 208628864.00, 208629040.00, 208628880.00, 208629280.00, 208628640.00, 208628848.00, 208628720.00, 208629104.00, 208629136.00]
40: [208312416.00, 208312400.00, 208312784.00, 208312480.00, 208312704.00, 208312704.00, 208312816.00, 208312496.00, 208312912.00, 208312848.00, 208312384.00, 208312640.00, 208312672.00, 208312800.00, 208312640.00, 208312832.00]
41: [207988160.00, 207988880.00, 207988448.00, 207988432.00, 207988448.00, 207988864.00, 207988448.00, 207988576.00, 207988528.00, 207988608.00, 207988320.00, 207988864.00, 207988688.00, 207988496.00, 207988576.00, 207988560.00]
42: [207656720.00, 207656848.00, 207656736.00, 207656560.00, 207656560.00, 207656592.00, 207656560.00, 207656848.00, 207656416.00, 207656784.00, 207656304.00, 207656640.00, 207656720.00, 207656848.00, 207656496.00, 207656464.00]
43: [207317040.00, 207316832.00, 207317008.00, 207317008.00, 207316912.00, 207316960.00, 207317040.00, 207317136.00, 207316880.00, 207317040.00, 207317088.00, 207316864.00, 207317040.00, 207317216.00, 207317056.00, 207316880.00]
44: [206969552.00, 206969232.00, 206969376.00, 206969152.00, 206969472.00, 206969552.00, 206969344.00, 206969408.00, 206969280.00, 206969552.00, 206969552.00, 206969248.00, 206969264.00, 206969376.00, 206969376.00, 206969312.00]
45: [206614240.00, 206614320.00, 206614000.00, 206614288.00, 206614144.00, 206614000.00, 206613936.00, 206614240.00, 206614288.00, 206613968.00, 206614160.00, 206613936.00, 206614000.00, 206614160.00, 206614240.00, 206614112.00]
46: [206250992.00, 206251056.00, 206251008.00, 206250944.00, 206250656.00, 206250688.00, 206251040.00, 206250736.00, 206251088.00, 206250960.00, 206250912.00, 206250816.00, 206250992.00, 206250656.00, 206250864.00, 206250896.00]
47: [205880336.00, 205880048.00, 205880080.00, 205880064.00, 205879760.00, 205880416.00, 205880096.00, 205880128.00, 205880096.00, 205879904.00, 205880032.00, 205879968.00, 205880160.00, 205880128.00, 205879936.00, 205879968.00]
48: [205501456.00, 205501248.00, 205501552.00, 205501616.00, 205501488.00, 205501744.00, 205501296.00, 205501360.00, 205501568.00, 205501664.00, 205501456.00, 205501568.00, 205501536.00, 205501488.00, 205501584.00, 205501392.00]
49: [205115136.00, 205115008.00, 205115040.00, 205114944.00, 205115104.00, 205115040.00, 205115152.00, 205115104.00, 205115328.00, 205114880.00, 205115152.00, 205114976.00, 205115104.00, 205115104.00, 205115008.00, 205115056.00]
50: [204720832.00, 204720960.00, 204720880.00, 204720832.00, 204720832.00, 204721056.00, 204720560.00, 204721024.00, 204720960.00, 204720880.00, 204721008.00, 204720912.00, 204720816.00, 204720816.00, 204720816.00, 204720992.00]
