52: [36.42, 39.75, 1002.00, 41.90, 39.45, 0.33, 194.33, 55.84, 21.40, 15.38, 2529.93, 55.09, 80.72, 73.49, 100.73, 8.79]
53: [18.03, 104.08, 897.90, 32.17, 53.13, 5.33, 1183.71, 67.89, 45.56, 42.67, 2839.46, 28.53, 101.24, 10.00, 202.40, 12.12]
54: [28.36, 48.91, 224.88, 72.15, 45.77, 6.34, 592.35, 56.98, 38.97, 55.48, 793.54, 67.94, 53.92, 45.19, 120.83, 20.05]
55: [13.07, 31.67, 430.64, 22.04, 69.05, 15.99, 519.73, 43.59, 31.94, 37.61, 597.52, 26.80, 39.61, 75.73, 88.86, 47.33]
56: [39.34, 5.96, 344.58, 19.94, 51.13, 42.66, 457.59, 92.46, 24.76, 64.13, 945.01, 21.98, 58.31, 35.97, 178.05, 59.68]
57: [16.91, 57.78, 548.67, 74.01, 86.24, 20.49, 617.14, 74.46, 37.75, 39.10, 1421.72, 14.95, 51.06, 32.76, 98.90, 44.25]
58: [32.59, 48.59, 1146.81, 32.99, 29.84, 27.70, 577.97, 21.50, 42.90, 15.47, 3609.21, 10.02, 137.58, 81.99, 211.56, 40.76]
59: [20.79, 39.42, 358.38, 67.50, 44.82, 21.04, 187.60, 69.25, 11.86, 20.47, 1377.06, 50.75, 115.39, 26.34, 114.51, 34.53]
60: [22.46, 41.77, 147.59, 44.70, 61.61, 6.50, 219.72, 76.52, 28.19, 12.83, 1515.25, 100.14, 128.22, 92.05, 106.50, 86.83]
61: [42.11, 38.29, 245.54, 16.16, 28.58, 29.55, 51.58, 78.55, 33.76, 40.45, 1057.00, 35.36, 119.37, 123.14, 140.85, 24.83]
62: [18.87, 56.14, 101.45, 32.57, 4.21, 14.63, 176.91, 77.24, 36.14, 46.77, 1477.42, 88.30, 107.06, 82.25, 119.96, 69.51]
63: [28.80, 24.13, 1381.19, 30.67, 51.09, 22.62, 938.71, 111.91, 37.83, 52.04, 3127.13, 50.63, 96.04, 97.21, 165.40, 45.56]
64: [8.20, 43.89, 554.25, 35.25, 34.71, 17.79, 336.92, 72.33, 51.64, 28.31, 1198.67, 88.03, 96.72, 39.15, 168.89, 42.05]
65: [11.49, 65.14, 482.52, 11.59, 37.47, 44.24, 341.28, 85.64, 48.59, 56.63, 889.34, 45.16, 62.06, 79.28, 84.81, 12.28]
66: [18.69, 55.38, 477.55, 39.73, 38.83, 26.92, 305.96, 114.57, 74.15, 19.63, 1280.10, 69.26, 17.31, 69.71, 35.84, 40.00]
67: [27.94, 8.77, 579.34, 46.46, 59.84, 22.11, 464.17, 89.06, 39.00, 24.39, 1632.87, 70.73, 72.65, 91.93, 233.23, 81.96]
68: [32.39, 11.68, 1022.35, 26.10, 49.42, 36.22, 625.73, 128.62, 16.73, 68.75, 2337.39, 53.46, 182.91, 54.85, 149.69, 56.49]
69: [11.18, 7.67, 434.88, 31.50, 20.11, 27.20, 305.71, 47.62, 47.83, 17.22, 788.60, 51.13, 120.96, 70.46, 153.86, 19.35]
70: [37.25, 44.97, 537.31, 39.26, 22.90, 23.70, 420.18, 67.36, 52.00, 27.33, 1027.41, 7.26, 35.27, 62.14, 63.98, 61.42]
71: [32.75, 28.11, 395.21, 20.59, 32.09, 20.10, 255.73, 94.40, 62.69, 36.47, 528.03, 41.54, 82.73, 42.86, 132.07, 3.43]
72: [22.82, 61.59, 649.71, 53.61, 50.68, 39.33, 344.58, 114.40, 21.25, 73.87, 583.53, 41.03, 142.82, 68.59, 122.06, 1.68]
73: [12.85, 87.26, 590.38, 57.34, 18.30, 51.54, 605.14, 126.46, 14.01, 30.58, 3135.79, 67.07, 109.52, 12.61, 157.03, 46.55]
74: [21.57, 102.77, 139.30, 30.05, 24.60, 53.48, 212.80, 68.67, 16.92, 73.93, 1308.25, 37.97, 11.46, 49.68, 20.34, 44.71]
75: [31.48, 90.91, 300.25, 104.98, 34.02, 13.49, 89.84, 27.30, 34.65, 37.78, 1229.20, 54.73, 101.69, 94.02, 68.45, 75.84]
76: [4.77, 76.52, 218.96, 72.42, 12.78, 31.98, 317.81, 120.68, 55.13, 14.13, 996.60, 45.26, 112.87, 68.72, 199.48, 86.12]
77: [9.10, 73.76, 277.05, 31.45, 15.06, 27.12, 177.89, 126.19, 21.75, 120.01, 1473.09, 40.64, 137.77, 57.14, 140.94, 60.83]
78: [9.75, 43.93, 929.96, 107.35, 41.85, 39.59, 645.13, 114.93, 65.08, 10.69, 1845.98, 45.92, 12.64, 66.43, 81.47, 65.05]
79: [24.24, 33.85, 249.94, 40.63, 41.18, 55.01, 358.73, 23.28, 65.70, 34.60, 412.73, 43.07, 153.10, 32.14, 175.01, 28.95]
80: [57.98, 19.64, 91.91, 67.20, 37.25, 15.53, 447.38, 53.64, 23.47, 79.74, 642.43, 90.99, 56.60, 78.00, 96.09, 75.18]
81: [22.21, 22.00, 217.93, 43.03, 25.01, 27.51, 199.33, 154.73, 39.89, 81.89, 512.68, 40.80, 74.91, 79.51, 151.39, 67.12]
82: [29.08, 58.23, 131.12, 59.76, 34.75, 30.22, 292.14, 39.34, 37.48, 63.89, 160.45, 62.16, 92.87, 38.97, 83.17, 87.54]
83: [22.44, 54.72, 989.78, 7.16, 28.06, 51.30, 384.44, 43.98, 58.36, 56.60, 2848.61, 28.65, 172.17, 100.55, 88.19, 63.46]
84: [23.94, 53.69, 370.72, 24.57, 38.75, 24.42, 28.76, 82.07, 33.35, 85.70, 1077.04, 41.76, 68.51, 174.85, 201.34, 76.59]
